Gene	FDR
LOC100128023.100128023	6.93964037366831e-07
LOC100128076.100128076	0.0497925449981236
LOC100128164.100128164	4.28247952207951e-11
LOC100128191.100128191	6.41699472816911e-35
LOC100128239.100128239	1.86522202811955e-36
LOC100128288.100128288	4.46766002546135e-09
LOC100128292.100128292	1.03939865910124e-09
LOC100128542.100128542	1.32922368201941e-11
LOC100128554.100128554	3.19975692966527e-09
LOC100128573.100128573	0.000109448604576027
LOC100128640.100128640	0.000916907141833017
LOC100128675.100128675	1.75702833662987e-09
LOC100128788.100128788	1.15179317195842e-55
LOC100128811.100128811	9.95393688587217e-05
LOC100128822.100128822	8.97685896306994e-13
LOC100128842.100128842	1.54932116376855e-10
LOC100128977.100128977	1.47772151576431e-66
LOC100129034.100129034	3.85240919454428e-51
LOC100129055.100129055	2.31615118137917e-05
LOC100129066.100129066	9.00268109821778e-08
LOC100129387.100129387	6.71121107410244e-17
LOC100129534.100129534	4.88403239018317e-41
LOC100129550.100129550	2.16408451800192e-20
LOC100129637.100129637	7.71148751981492e-55
LOC100129716.100129716	1.53458879058056e-33
LOC100129726.100129726	3.84966297666247e-14
LOC100129935.100129935	0.659330625000629
LOC100130015.100130015	1.09942354753527e-15
LOC100130093.100130093	1.1764443144498e-05
LOC100130148.100130148	2.72706003449633e-77
LOC100130238.100130238	0.000395547518841146
LOC100130264.100130264	0.30045693399701
LOC100130274.100130274	1.12412276215598e-26
LOC100130331.100130331	0.0139488843521957
LOC100130386.100130386	2.3562442342592e-15
LOC100130522.100130522	1.87711684648274e-32
LOC100130557.100130557	1.18883205389449e-16
LOC100130581.100130581	7.62744158929188e-21
LOC100130691.100130691	0.0251405470716842
LOC100130776.100130776	4.12433856988501e-15
LOC100130872.100130872	1.42284853127999e-42
LOC100130932.100130932	3.01206977903306e-27
LOC100130933.100130933	4.47986006749022e-07
LOC100130987.100130987	9.75910646417684e-28
LOC100131193.100131193	7.21392841091178e-34
LOC100131434.100131434	2.7945436415449e-25
LOC100131496.100131496	0.430840105859724
LOC100131551.100131551	0.000233061788137294
LOC100131691.100131691	4.49635451406887e-28
LOC100131726.100131726	0.000160142287388061
LOC100132111.100132111	4.58243814146531e-15
LOC100132215.100132215	8.524469798025e-59
LOC100132247.100132247	0.000621559845270612
LOC100132287.100132287	1.00937161635984e-17
LOC100132288.100132288	1.02667799926462e-16
LOC100132354.100132354	1.30752301814021e-06
LOC100132707.100132707	8.10814376411474e-48
LOC100132724.100132724	1.3666561165633e-10
LOC100132831.100132831	0.271059999396786
LOC100132832.100132832	7.19690075718774e-06
LOC100133050.100133050	0.000115167441107456
LOC100133161.100133161	4.83481679232505e-10
LOC100133308.100133308	1.28271582842228e-09
LOC100133331.100133331	4.77405088278306e-08
LOC100133469.100133469	0.0952791816040229
LOC100133545.100133545	6.40896579553892e-12
LOC100133612.100133612	7.52698688101356e-06
LOC100133669.100133669	3.63363405165433e-25
LOC100133893.100133893	0.0456056378902478
LOC100133920.100133920	0.00332055025400707
LOC100133957.100133957	0.00615633730863292
LOC100133985.100133985	1.40317821074534e-27
LOC100133991.100133991	0.000381135598038836
LOC100134229.100134229	1.02352504886716e-20
LOC100134259.100134259	5.46731353941882e-56
LOC100134368.100134368	1.51928039001802e-22
LOC100134713.100134713	4.6572795427474e-25
LOC100134868.100134868	8.1076188088566e-07
LOC100144603.100144603	3.58838758267978e-12
LOC100144604.100144604	1.78177533259393e-27
LOC100169752.100169752	0.647613574687676
LOC100170939.100170939	4.27336328879988e-45
LOC100188947.100188947	9.18778650060992e-64
LOC100188949.100188949	1.3049821027758e-30
LOC100189589.100189589	2.41443001493195e-24
LOC100190938.100190938	7.26246855161832e-38
LOC100190939.100190939	5.00882848663763e-66
LOC100190940.100190940	0.0038051782612789
LOC100190986.100190986	1.20696978428129e-15
LOC100192378.100192378	5.57049644662768e-55
LOC100192379.100192379	1.03184321487262e-10
LOC100192426.100192426	0.00279136497719825
LOC100216001.100216001	8.5044368787724e-17
LOC100216545.100216545	2.00678892871935e-29
LOC100233209.100233209	9.98675116251063e-30
LOC100240726.100240726	8.27316446241363e-08
LOC100240734.100240734	2.16265484950851e-12
LOC100240735.100240735	9.42033269684491e-44
LOC100268168.100268168	0.00439114813060534
LOC100270710.100270710	9.57417442456585e-10
LOC100270746.100270746	1.45712013744914e-09
LOC100270804.100270804	2.17171584986821e-11
LOC100271722.100271722	1.77287234499537e-18
LOC100271831.100271831	3.9041916797805e-34
LOC100271832.100271832	0.426432424722643
LOC100271836.100271836	8.77154854024654e-09
LOC100272146.100272146	1.28437176417495e-09
LOC100272216.100272216	2.59924667399792e-22
LOC100272217.100272217	0.00448008398645
LOC100272228.100272228	5.06959175490306e-22
LOC100286793.100286793	5.50665695118846e-06
LOC100286844.100286844	3.04697293135585e-36
LOC100287227.100287227	2.48762108616922e-09
LOC100287704.100287704	0.417935088737507
LOC100287718.100287718	0.328107171487519
LOC100288778.100288778	6.3828347109463e-28
LOC100289341.100289341	8.01722636633172e-10
LOC100302401.100302401	1.09756283603524e-52
LOC100302640.100302640	1.37382261730562e-13
LOC100302650.100302650	9.64579882595904e-48
LOC100303728.100303728	0.000171004704856688
LOC113230.113230	2.07248061102469e-59
LOC115110.115110	3.24201129673288e-46
LOC116437.116437	0.00762143193472063
LOC121838.121838	1.06980156195011e-45
LOC121952.121952	4.46260185913566e-14
LOC126536.126536	0.417081439372457
LOC127841.127841	1.20811760683603e-18
LOC134466.134466	4.54633592853243e-60
LOC143188.143188	2.70222076599414e-17
LOC143666.143666	1.21246861124274e-19
LOC144438.144438	1.02859123285258e-35
LOC144486.144486	0.00105029436018079
LOC144571.144571	7.62756537793522e-26
LOC144742.144742	0.840537566611285
LOC144776.144776	0.0685009393011256
LOC145474.145474	7.33219111459561e-07
LOC145783.145783	2.20238558868254e-14
LOC145820.145820	1.33398707785031e-42
LOC145837.145837	2.33211744547778e-91
LOC145845.145845	3.12438538000461e-08
LOC146336.146336	2.86665119754498e-16
LOC146481.146481	6.93018783920066e-06
LOC146880.146880	2.03511688794341e-44
LOC147727.147727	2.01198403219442e-12
LOC147804.147804	1.61366956080695e-05
LOC148145.148145	8.5581355700831e-20
LOC148189.148189	0.0231008650735128
LOC148413.148413	9.02207873337075e-20
LOC148696.148696	1.22510037320309e-55
LOC148709.148709	1.5766067943334e-10
LOC148824.148824	1.27416931117577e-07
LOC149134.149134	7.85623430842399e-32
LOC149620.149620	0.0213170230957872
LOC149837.149837	8.08058429561697e-07
LOC150185.150185	0.0699135405337913
LOC150197.150197	7.51222570800336e-12
LOC150381.150381	9.51130262353152e-07
LOC150527.150527	0.219728348440707
LOC150568.150568	1.32967699416738e-06
LOC150622.150622	2.9483628977881e-19
LOC150776.150776	5.03075602856975e-25
LOC150786.150786	1.68165521119344e-14
LOC151009.151009	1.59705632074402e-18
LOC151162.151162	4.34610446028289e-20
LOC151174.151174	1.94598709421579e-30
LOC151300.151300	0.708305668169958
LOC151534.151534	3.27647548350654e-13
LOC151658.151658	0.000919730294906709
LOC152024.152024	0.00273842306147311
LOC152217.152217	9.74160943628803e-48
LOC152225.152225	4.07742279443755e-07
LOC153328.153328	3.41909648258279e-29
LOC153684.153684	6.41979331042149e-26
LOC153910.153910	5.90960030835074e-24
LOC154449.154449	0.000312667058117133
LOC154761.154761	9.58809600463828e-19
LOC154822.154822	6.31074050900794e-12
LOC157381.157381	1.36795366286011e-35
LOC157627.157627	8.34762047392128e-06
LOC158376.158376	1.89408913446663e-48
LOC158572.158572	3.70861534406236e-21
LOC158696.158696	0.191810122457485
LOC162632.162632	0.000251478161446519
LOC168474.168474	2.34867160306823e-12
LOC200030.200030	4.05834175509354e-05
LOC200726.200726	0.547859268910231
LOC201651.201651	1.13555679192783e-24
LOC202181.202181	1.0209518491745e-05
LOC202781.202781	6.38914423649915e-17
LOC219347.219347	1.31806091836316e-13
LOC220429.220429	3.52401411247548e-22
LOC220594.220594	1.017677695338e-07
LOC220729.220729	3.65938315582705e-10
LOC220930.220930	1.35576088845032e-13
LOC221122.221122	0.00456820271245202
LOC221442.221442	5.29561912388498e-09
LOC221710.221710	3.03942592692298e-48
LOC222699.222699	2.84182635057569e-16
LOC253039.253039	7.30588572110032e-09
LOC253724.253724	1.09620171275804e-32
LOC254312.254312	0.918391985716684
LOC254559.254559	1.30706896675942e-20
LOC255025.255025	0.0234811085523458
LOC255167.255167	1.45644031820353e-12
LOC256880.256880	2.1501784367753e-09
LOC257358.257358	9.62994894574639e-48
LOC25845.25845	1.62496262966409e-13
LOC26102.26102	4.71411532790782e-07
LOC282997.282997	1.46776395118303e-22
LOC283050.283050	1.51944712395421e-06
LOC283070.283070	5.09862094060978e-24
LOC283174.283174	5.6324147734432e-46
LOC283267.283267	4.86988876083706e-20
LOC283314.283314	9.28655051980884e-21
LOC283332.283332	0.018569928311651
LOC283392.283392	3.93568685551853e-34
LOC283404.283404	4.74737850075232e-32
LOC283663.283663	2.51275063658197e-38
LOC283731.283731	1.71993000204242e-33
LOC283761.283761	6.71491942380333e-10
LOC283856.283856	1.84231250885097e-10
LOC283867.283867	9.69096122828188e-58
LOC283914.283914	0.477646404729413
LOC283922.283922	3.403214579029e-11
LOC283999.283999	0.010584014383242
LOC284009.284009	1.9548794112529e-06
LOC284023.284023	6.51785374415383e-10
LOC284100.284100	3.4263791241467e-12
LOC284232.284232	1.99713305471098e-37
LOC284233.284233	2.81930575096385e-46
LOC284276.284276	2.98992936207333e-52
LOC284379.284379	0.0054221278281045
LOC284440.284440	1.45965653236958e-48
LOC284441.284441	9.14816626604282e-27
LOC284551.284551	0.00041397222312775
LOC284578.284578	1.05993457166423e-81
LOC284632.284632	2.72293972939578e-07
LOC284661.284661	2.03569018824684e-12
LOC284688.284688	9.12790892619798e-08
LOC284749.284749	0.0172724819707399
LOC284788.284788	0.703882644070351
LOC284798.284798	3.6364002202511e-06
LOC284837.284837	1.37761022918888e-35
LOC284900.284900	3.46511299696407e-16
LOC285033.285033	1.49986344805337e-18
LOC285045.285045	1.7473724962179e-06
LOC285074.285074	5.93725451232106e-13
LOC285194.285194	0.0336864521476704
LOC285205.285205	8.72405208600832e-29
LOC285359.285359	5.4735996914027e-15
LOC285370.285370	0.0310458275030407
LOC285375.285375	0.0588500649993708
LOC285401.285401	0.022507989137982
LOC285419.285419	2.37057374079851e-18
LOC285456.285456	3.77371005425062e-08
LOC285501.285501	1.34186848120324e-13
LOC285548.285548	1.13448779360729e-18
LOC285593.285593	1.05170750438605e-40
LOC285627.285627	0.949205647866245
LOC285629.285629	3.60492468138224e-58
LOC285692.285692	0.0109086320109295
LOC285696.285696	3.50020978003658e-06
LOC285733.285733	0.212773576722597
LOC285735.285735	0.895651166755653
LOC285740.285740	0.694837754810375
LOC285768.285768	1.37873442880839e-24
LOC285780.285780	8.93065316097275e-08
LOC285796.285796	1.72304511980291e-21
LOC285830.285830	1.75068682329503e-43
LOC285847.285847	0.492074880737791
LOC285954.285954	8.78788561848491e-08
LOC286002.286002	1.78818310137506e-24
LOC286094.286094	4.56584734319555e-05
LOC286135.286135	0.782096923317527
LOC286238.286238	0.00734849012235318
LOC286359.286359	0.0381345542110567
LOC286367.286367	4.39308549404298e-68
LOC286467.286467	5.21818483918446e-29
LOC29034.29034	0.0679179096067457
LOC338588.338588	2.13606687336138e-05
LOC338651.338651	0.00649561069368226
LOC338758.338758	1.89644880987546e-18
LOC338799.338799	2.41941710184336e-34
LOC339047.339047	6.1626340479626e-15
LOC339240.339240	0.00196706284775453
LOC339290.339290	4.40256157421784e-07
LOC339524.339524	1.14309362850866e-64
LOC339535.339535	2.54772126806379e-08
LOC339568.339568	0.682230077206547
LOC339674.339674	1.38408275131673e-62
LOC339788.339788	0.519607766229733
LOC340017.340017	0.03069817172107
LOC340074.340074	0.00067893832307256
LOC340094.340094	2.1064171875152e-30
LOC340357.340357	0.000821266852657103
LOC340508.340508	7.00650785172703e-07
LOC341056.341056	8.01421499066805e-14
LOC342346.342346	1.32446869388452e-11
LOC344595.344595	3.38645757631582e-48
LOC344967.344967	1.89991396607417e-21
LOC347376.347376	0.162752056130703
LOC348021.348021	3.6351621036013e-05
LOC348840.348840	0.000221604807188916
LOC348926.348926	1.38327448447774e-48
LOC349114.349114	1.51192603299373e-45
LOC349196.349196	1.66384015385122e-30
LOC360030.360030	4.47389128526963e-29
LOC374443.374443	1.1471002195553e-07
LOC374491.374491	7.80917465228652e-12
LOC375190.375190	1.01038513338419e-08
LOC387646.387646	1.46973814688379e-06
LOC387647.387647	4.13346694671779e-20
LOC388152.388152	1.82883133763286e-27
LOC388242.388242	1.03075629587283e-41
LOC388387.388387	9.1143986733018e-20
LOC388428.388428	1.25556146621458e-06
LOC388588.388588	1.20684030785902e-49
LOC388692.388692	7.21525463253369e-27
LOC388789.388789	7.71429607409203e-14
LOC388796.388796	1.43793994685889e-30
LOC388946.388946	0.482219664196208
LOC388955.388955	1.63513191038703e-11
LOC389033.389033	2.90851658321274e-73
LOC389332.389332	3.03682933534321e-13
LOC389333.389333	3.35488990383506e-40
LOC389458.389458	1.09659185683447e-23
LOC389493.389493	2.37131151101581e-10
LOC389634.389634	2.73527867925738e-30
LOC389705.389705	1.32331942265344e-36
LOC389791.389791	3.92878756281926e-07
LOC390595.390595	6.08860883563887e-40
LOC390858.390858	0.952223696904931
LOC391322.391322	7.26612617089066e-07
LOC392196.392196	0.0145118410256055
LOC399744.399744	1.8586575686201e-09
LOC399815.399815	2.10390303192841e-26
LOC399959.399959	1.53755326674799e-70
LOC400027.400027	9.24338358622198e-47
LOC400043.400043	6.911940067992e-59
LOC400657.400657	1.15917181134661e-05
LOC400696.400696	0.00612484761150177
LOC400752.400752	1.20070272017545e-11
LOC400759.400759	1.4458644489406e-31
LOC400794.400794	0.145587773337563
LOC400804.400804	6.07382887421364e-15
LOC400891.400891	3.63395264600346e-09
LOC400927.400927	1.10036864845003e-54
LOC400931.400931	9.23150400080143e-27
LOC400940.400940	1.08479231895212e-16
LOC401010.401010	1.71174206239162e-20
LOC401052.401052	3.20011798702816e-10
LOC401093.401093	2.76045689335417e-54
LOC401127.401127	0.00211465500745206
LOC401387.401387	0.0015857513371117
LOC401397.401397	1.69468908264336e-20
LOC401431.401431	2.30125686340508e-12
LOC401463.401463	1.26158544546094e-62
LOC401588.401588	3.20607171108106e-11
LOC402377.402377	2.96688127828526e-27
LOC402644.402644	0.135655399618409
LOC407835.407835	2.4605870037853e-19
LOC415056.415056	0.0137142911137385
LOC440040.440040	0.00157788848759519
LOC440173.440173	4.19727882559532e-25
LOC440354.440354	3.92362883608115e-08
LOC440356.440356	1.14912524766043e-07
LOC440461.440461	5.3278262413084e-23
LOC440563.440563	0.802176207972086
LOC440896.440896	7.30596383396544e-13
LOC440905.440905	1.27250048358331e-13
LOC440925.440925	2.60133555202305e-34
LOC440944.440944	1.05208472086888e-15
LOC440957.440957	7.56421528372576e-10
LOC441046.441046	4.64784315312803e-07
LOC441089.441089	3.82741724603348e-15
LOC441177.441177	5.31501852777978e-10
LOC441204.441204	1.96190645671789e-25
LOC441208.441208	1.16413117660583e-12
LOC441294.441294	0.000783397434663521
LOC441454.441454	3.33378781530597e-06
LOC441455.441455	8.92616238217782e-16
LOC441601.441601	0.000975752289894175
LOC441666.441666	8.44916598186709e-28
LOC441869.441869	1.80994511372486e-59
LOC442308.442308	6.21117625119224e-16
LOC442421.442421	1.23906114671845e-28
LOC442454.442454	4.46279014652283e-18
LOC442459.442459	5.1398152375808e-12
LOC493754.493754	6.19807874694781e-15
LOC494141.494141	0.000232414695714981
LOC541471.541471	1.21646770762118e-12
LOC541473.541473	4.03214147119971e-18
LOC550112.550112	2.40223937135579e-15
LOC550643.550643	1.40436372505824e-06
LOC554202.554202	1.61612393589056e-30
LOC55908.55908	6.68759766922243e-32
LOC572558.572558	4.61335005943525e-51
LOC595101.595101	0.330177267746698
LOC606724.606724	3.94121602067367e-42
LOC613037.613037	0.0615834160841231
LOC619207.619207	2.9987786512253e-26
LOC641298.641298	4.71334791806673e-10
LOC641367.641367	0.000353582885572561
LOC642587.642587	1.03587877045934e-34
LOC642597.642597	0.0967812471737775
LOC642826.642826	3.09303885637639e-09
LOC642846.642846	1.17825928423161e-46
LOC642852.642852	0.000108467839283048
LOC642929.642929	0.000255927967606821
LOC643008.643008	4.73622427935573e-15
LOC643387.643387	1.88534651596417e-14
LOC643486.643486	0.504401123867233
LOC643677.643677	3.18152651741083e-18
LOC643719.643719	4.90361575717669e-18
LOC643763.643763	1.61897796115505e-23
LOC643837.643837	4.26087846351708e-06
LOC643923.643923	0.925615156216099
LOC643955.643955	0.000902248003860648
LOC644145.644145	0.703323186224554
LOC644165.644165	3.28458874743555e-12
LOC644172.644172	9.79085798435035e-10
LOC644538.644538	9.89604421245756e-52
LOC644669.644669	0.235170188118703
LOC644936.644936	1.97965427173123e-23
LOC645166.645166	5.15987310801842e-16
LOC645323.645323	6.09453542179129e-41
LOC645332.645332	4.8481396667654e-14
LOC645431.645431	3.24876324119386e-58
LOC645676.645676	2.04854349645842e-20
LOC645752.645752	0.0648093551440414
LOC646214.646214	9.25156470554527e-05
LOC646471.646471	1.49170968341552e-11
LOC646498.646498	0.496761044335282
LOC646627.646627	1.13323986593822e-15
LOC646762.646762	6.61683968272923e-22
LOC646813.646813	0.1908782904715
LOC646851.646851	0.00741151793920801
LOC646982.646982	2.7464561750636e-20
LOC646999.646999	2.0254216225419e-17
LOC647121.647121	2.36001328220838e-06
LOC647288.647288	1.5816164931208e-08
LOC647309.647309	4.13017217301754e-08
LOC647859.647859	4.03711080031385e-07
LOC647946.647946	4.50026868763783e-26
LOC647979.647979	1.32605403920822e-53
LOC648691.648691	1.89324753745093e-35
LOC648740.648740	4.77245141392043e-17
LOC649330.649330	1.17800838639048e-06
LOC650293.650293	0.293000171243797
LOC650368.650368	1.86044956054588e-26
LOC650623.650623	3.65089469077562e-09
LOC651250.651250	3.07401975203364e-14
LOC652276.652276	1.16902830583973e-15
LOC653113.653113	4.24440229497988e-17
LOC653501.653501	8.33750020735639e-08
LOC653544.653544	0.00429309862933106
LOC653566.653566	2.36592987111061e-08
LOC653653.653653	7.84740631831501e-25
LOC653786.653786	2.68425938828892e-12
LOC654342.654342	9.97507931477768e-29
LOC654433.654433	1.10733249999436e-05
LOC678655.678655	1.89462882487155e-27
LOC723809.723809	0.000168094167141983
LOC723972.723972	0.0201000339866947
LOC727677.727677	5.46590804709927e-16
LOC727896.727896	8.60836830630554e-39
LOC727924.727924	0.579337041619819
LOC728024.728024	5.7982704150221e-06
LOC728190.728190	0.00616893211619288
LOC728264.728264	2.48260885855524e-72
LOC728276.728276	0.00395761771452035
LOC728323.728323	2.37471354064202e-16
LOC728392.728392	2.58129406862222e-66
LOC728410.728410	0.406381109428786
LOC728554.728554	2.14335976324778e-09
LOC728606.728606	6.1827612621489e-53
LOC728613.728613	4.50670516447224e-20
LOC728640.728640	0.0375837920725034
LOC728643.728643	3.65966336596844e-31
LOC728723.728723	0.0192346949037716
LOC728743.728743	7.56713374462019e-23
LOC728758.728758	2.63530890892557e-09
LOC728819.728819	1.79736805318358e-24
LOC728855.728855	3.78153266565512e-11
LOC728875.728875	8.55135014030723e-14
LOC728989.728989	8.92859336067533e-17
LOC729020.729020	2.46381419024074e-07
LOC729082.729082	5.42805993191635e-18
LOC729121.729121	0.207019972624322
LOC729156.729156	1.01540982076989e-13
LOC729176.729176	6.81238211970822e-11
LOC729234.729234	7.42561047792515e-28
LOC729375.729375	2.17242907147089e-17
LOC729467.729467	6.65036379183712e-12
LOC729603.729603	4.85367014121396e-29
LOC729609.729609	0.0216221308513078
LOC729668.729668	0.0264219092562301
LOC729678.729678	5.6878623486039e-10
LOC729799.729799	1.29384373362082e-11
LOC729991.MEF2B.4207	2.33597195034938e-20
LOC729991.729991	1.3112729804886e-25
LOC730101.730101	1.05686219266919e-11
LOC730668.730668	3.13255305125845e-13
LOC730811.730811	0.463320951042781
LOC731779.731779	0.657671132269788
LOC731789.731789	2.07027475579297e-15
LOC732275.732275	0.279466822178983
LOC80054.80054	1.4904378436281e-11
LOC80154.80154	5.89253647890495e-27
LOC81691.81691	2.41361628021576e-18
LOC84740.84740	5.35033768033342e-59
LOC84856.84856	7.73966942051685e-76
LOC84931.84931	0.0138736414590285
LOC84989.84989	3.60098591900294e-30
LOC90110.90110	2.29187490013977e-30
LOC90246.90246	9.75929264406004e-24
LOC90586.90586	8.23804045896875e-29
LOC90784.90784	0.00311678505497832
LOC90834.90834	1.21325125498306e-08
LOC91149.91149	2.07707820958135e-06
LOC91316.91316	5.85839370767748e-24
LOC91450.91450	2.81661236696434e-26
LOC91948.91948	0.19036527280561
LOC92249.92249	0.000529378294752045
LOC92659.92659	4.84540755711607e-18
LOC92973.92973	5.24761853397291e-21
LOC93432.93432	7.18933584147339e-58
LOC93622.93622	3.48859360347435e-40
LOC96610.96610	2.23678000644951e-34
LOH12CR1.118426	9.3021374170226e-08
LOH12CR2.503693	0.000529668013999472
LOH3CR2A.29931	2.10461713282084e-28
LONP1.9361	1.65434100334911e-22
LONP2.83752	4.99091020295777e-42
LONRF1.91694	2.40439752157869e-09
LONRF2.164832	1.77656118374694e-72
LONRF3.79836	1.87116495687088e-29
LOR.4014	2.41358440944651e-38
LOXHD1.125336	2.37783406338606e-35
LOXL1.4016	7.67183168204604e-63
LOXL2.4017	7.76038787311047e-12
LOXL3.84695	0.000512687417903254
LOXL4.84171	8.37950793085526e-79
LOX.4015	9.18823103990935e-29
LPAL2.80350	1.6327466435528e-38
LPAR1.1902	6.69657426377187e-40
LPAR2.9170	3.28565193487652e-36
LPAR3.23566	3.76844529466272e-29
LPAR4.2846	5.55723087050487e-46
LPAR5.57121	3.40938233995302e-11
LPAR6.10161	3.3193363607697e-60
LPA.4018	8.40143275628032e-07
LPCAT1.79888	4.04459614631815e-12
LPCAT2.54947	1.32616273643014e-46
LPCAT3.10162	7.85332246203333e-09
